Date,Open,High,Low,Close,Adj Close,Volume
2022-04-01,129.66000366210938,130.27000427246094,128.05999755859375,130.14999389648438,120.91202545166016,4012400
2022-04-04,130.25999450683594,130.4499969482422,128.92999267578125,130.27000427246094,121.02350616455078,2809800
2022-04-05,129.85000610351562,131.22999572753906,128.66000366210938,128.88999938964844,119.74147033691406,3107200
2022-04-06,127.77999877929688,129.50999450683594,127.25,129.38999938964844,120.20597839355469,3958100
2022-04-07,128.8699951171875,129.25,126.7300033569336,128.5500030517578,119.42559814453125,3538300
2022-04-08,128.00999450683594,128.77999877929688,127.2699966430664,127.7300033569336,118.66381072998047,3143300
2022-04-11,127.94999694824219,128.17999267578125,126.18000030517578,126.37000274658203,117.40033721923828,3202500
2022-04-12,126.41999816894531,127.33999633789062,125.58000183105469,125.9800033569336,117.03801727294922,2691000
2022-04-13,125.63999938964844,126.66999816894531,124.91000366210938,126.13999938964844,117.18666076660156,3064900
2022-04-14,128.92999267578125,130.5800018310547,126.37999725341797,126.55999755859375,117.57685089111328,6384200
2022-04-18,126.5999984741211,127.38999938964844,125.52999877929688,126.16999816894531,117.21453094482422,4884200
2022-04-19,126.08000183105469,129.39999389648438,126.0,129.14999389648438,119.9830093383789,7971400
2022-04-20,135.0,139.55999755859375,133.3800048828125,138.32000732421875,128.5021209716797,17859200
2022-04-21,138.22999572753906,141.8800048828125,137.35000610351562,139.85000610351562,129.9235382080078,9922300
2022-04-22,139.6999969482422,140.44000244140625,137.35000610351562,138.25,128.4370880126953,6508600
2022-04-25,137.58999633789062,139.64999389648438,135.19000244140625,139.10000610351562,129.22679138183594,5748300
2022-04-26,139.0,139.8699951171875,136.1699981689453,136.19000244140625,126.5233154296875,4956200
2022-04-27,135.77999877929688,137.1199951171875,134.6300048828125,135.05999755859375,125.47351837158203,4369100
2022-04-28,136.85000610351562,136.99000549316406,134.80999755859375,135.74000549316406,126.10525512695312,4474300
2022-04-29,135.1300048828125,135.5500030517578,132.0,132.2100067138672,122.82582092285156,5078700
2022-05-02,133.0,133.77000427246094,130.88999938964844,133.0399932861328,123.59688568115234,4213500
2022-05-03,133.0,133.60000610351562,131.99000549316406,132.52000427246094,123.11380767822266,3688600
2022-05-04,132.8699951171875,137.8699951171875,132.13999938964844,137.39999389648438,127.64741516113281,5932600
2022-05-05,136.4600067138672,137.25999450683594,134.75999450683594,135.9199981689453,126.27247619628906,5957400
2022-05-06,135.47000122070312,137.99000549316406,135.47000122070312,137.6699981689453,127.89825439453125,7306400
2022-05-09,134.41000366210938,136.35000610351562,133.32000732421875,134.44000244140625,126.41260528564453,7647900
2022-05-10,135.0,135.41000366210938,128.42999267578125,129.1300048828125,121.419677734375,8642400
2022-05-11,129.86000061035156,132.9600067138672,129.86000061035156,130.75,122.94293975830078,5301100
2022-05-12,131.27000427246094,133.6199951171875,130.41000366210938,132.89999389648438,124.96456146240234,5384800
2022-05-13,133.0,133.8000030517578,131.0500030517578,133.60000610351562,125.62276458740234,4195100
2022-05-16,133.10000610351562,136.50999450683594,132.41000366210938,135.02999877929688,126.96736907958984,4250400
2022-05-17,137.19000244140625,138.3699951171875,135.63999938964844,138.3699951171875,130.10792541503906,4372900
2022-05-18,137.10000610351562,137.6199951171875,132.1699981689453,132.94000244140625,125.00218963623047,6003000
2022-05-19,132.0,132.32000732421875,128.7100067138672,129.66000366210938,121.91801452636719,5819700
2022-05-20,130.17999267578125,130.3699951171875,125.80000305175781,128.47999572753906,120.8084716796875,6914500
2022-05-23,129.5,131.9499969482422,129.4199981689453,131.1699981689453,123.33783721923828,3591500
2022-05-24,130.57000732421875,134.3699951171875,130.4199981689453,133.8000030517578,125.81082153320312,4189700
2022-05-25,132.86000061035156,134.82000732421875,132.86000061035156,134.38999938964844,126.3656005859375,3299300
2022-05-26,135.0,137.5500030517578,134.52000427246094,136.88999938964844,128.71632385253906,3929300
2022-05-27,137.38999938964844,139.74000549316406,137.24000549316406,139.27000427246094,130.95420837402344,4608000
2022-05-31,138.1999969482422,139.8300018310547,136.80999755859375,138.83999633789062,130.54989624023438,7978100
2022-06-01,139.6699981689453,140.47000122070312,138.52000427246094,139.42999267578125,131.1046600341797,3796500
2022-06-02,139.4499969482422,140.2899932861328,136.85000610351562,140.14999389648438,131.78164672851562,3734800
2022-06-03,140.25999450683594,142.5800018310547,139.74000549316406,141.17999267578125,132.75015258789062,4352200
2022-06-06,142.97999572753906,144.72999572753906,142.0,142.8800048828125,134.34866333007812,4766900
2022-06-07,142.60000610351562,142.97999572753906,140.9600067138672,142.77999877929688,134.25460815429688,2887100
2022-06-08,142.07000732421875,142.8000030517578,140.14999389648438,140.8300018310547,132.42105102539062,3005700
2022-06-09,140.14999389648438,141.0399932861328,137.92999267578125,137.9600067138672,129.72244262695312,3591000
2022-06-10,137.8000030517578,137.8000030517578,135.25,136.19000244140625,128.05812072753906,4659500
2022-06-13,133.97000122070312,137.57000732421875,133.75999450683594,135.11000061035156,127.0426025390625,6486000
2022-06-14,135.0,136.9499969482422,134.86000061035156,135.72000122070312,127.61618041992188,4607800
2022-06-15,136.00999450683594,138.4499969482422,135.5800018310547,137.05999755859375,128.8761749267578,4606900
2022-06-16,135.3000030517578,136.24000549316406,134.38999938964844,135.6699981689453,127.56915283203125,5386400
2022-06-17,135.99000549316406,136.97999572753906,132.85000610351562,135.02000427246094,126.95797729492188,12968500
2022-06-21,135.89999389648438,138.5,135.89999389648438,137.85000610351562,129.61900329589844,4089300
2022-06-22,136.10000610351562,138.17999267578125,136.02999877929688,137.0800018310547,128.8949737548828,3791500
2022-06-23,137.13999938964844,138.6199951171875,136.5,138.44000244140625,130.17376708984375,4547900
2022-06-24,139.1999969482422,142.3699951171875,139.1300048828125,142.05999755859375,133.57760620117188,11493000
2022-06-27,142.25999450683594,143.8300018310547,141.9499969482422,142.8000030517578,134.27342224121094,3936000
2022-06-28,142.9199981689453,144.16000366210938,141.32000732421875,141.86000061035156,133.3895721435547,4064800
2022-06-29,142.74000549316406,143.52000427246094,139.5,140.7100067138672,132.3082275390625,4161500
2022-06-30,139.5800018310547,142.4600067138672,139.27999877929688,141.19000244140625,132.75958251953125,4878000
2022-07-01,141.0,141.6699981689453,139.25999450683594,141.1199951171875,132.69374084472656,4011900
2022-07-05,139.97000122070312,139.97000122070312,135.27000427246094,137.6199951171875,129.4027099609375,6273400
2022-07-06,138.0,139.13999938964844,137.1300048828125,138.0800018310547,129.83526611328125,3237000
2022-07-07,138.91000366210938,141.32000732421875,138.8300018310547,140.8300018310547,132.42105102539062,3897100
2022-07-08,140.75999450683594,141.32000732421875,139.82000732421875,140.47000122070312,132.08255004882812,2820800
2022-07-11,140.6199951171875,141.8699951171875,140.1300048828125,141.0,132.58090209960938,3904700
2022-07-12,140.83999633789062,141.5500030517578,138.57000732421875,139.17999267578125,130.8695526123047,3235400
2022-07-13,137.17999267578125,138.89999389648438,136.8000030517578,137.17999267578125,128.98898315429688,4123200
2022-07-14,135.60000610351562,139.42999267578125,135.02000427246094,139.05999755859375,130.7567596435547,5298400
2022-07-15,140.67999267578125,140.67999267578125,138.61000061035156,139.9199981689453,131.56539916992188,4519300
2022-07-18,140.14999389648438,140.30999755859375,137.77999877929688,138.1300048828125,129.88229370117188,8231700
2022-07-19,131.5800018310547,132.55999755859375,127.72000122070312,130.8800048828125,123.06517791748047,29690500
2022-07-20,130.6999969482422,130.72000122070312,128.05999755859375,129.17999267578125,121.46666717529297,9882000
2022-07-21,128.75,128.80999755859375,125.12999725341797,127.1500015258789,119.55789184570312,11975400
2022-07-22,127.02999877929688,128.32000732421875,125.70999908447266,128.25,120.59221649169922,6467200
2022-07-25,128.44000244140625,129.1300048828125,127.9000015258789,128.5399932861328,120.86488342285156,4702400
2022-07-26,128.25999450683594,129.3000030517578,127.62999725341797,128.0800018310547,120.43236541748047,3645300
2022-07-27,127.97000122070312,129.42999267578125,127.58000183105469,129.1199951171875,121.41026306152344,4175600
2022-07-28,128.75,129.80999755859375,128.61000061035156,129.22000122070312,121.5042953491211,3913700
2022-07-29,129.52000427246094,131.0,129.30999755859375,130.7899932861328,122.98055267333984,5786800
2022-08-01,130.75,132.6999969482422,130.6999969482422,132.0399932861328,124.15589904785156,4142100
2022-08-02,132.1999969482422,132.77999877929688,130.50999450683594,131.80999755859375,123.93965148925781,4403600
2022-08-03,131.82000732421875,132.86000061035156,131.32000732421875,132.33999633789062,124.43798828125,3088500
2022-08-04,132.14999389648438,132.2899932861328,131.02000427246094,131.63999938964844,123.77980041503906,3179800
2022-08-05,131.25,132.6699981689453,131.07000732421875,132.47999572753906,124.56963348388672,2586500
2022-08-08,133.10000610351562,133.35000610351562,132.02000427246094,132.61000061035156,124.69188690185547,3821200
2022-08-09,129.9199981689453,130.7899932861328,129.1199951171875,129.47000122070312,123.273193359375,3496000
2022-08-10,130.75,131.77999877929688,130.33999633789062,131.5,125.20602416992188,3664000
2022-08-11,132.36000061035156,133.22999572753906,132.0,132.5399932861328,126.19624328613281,3501900
2022-08-12,132.6199951171875,134.08999633789062,131.97999572753906,134.00999450683594,127.59589385986328,2766900
2022-08-15,132.9600067138672,135.19000244140625,132.24000549316406,134.92999267578125,128.4718475341797,2791200
2022-08-16,134.60000610351562,137.3699951171875,134.4499969482422,136.55999755859375,130.0238494873047,4313600
2022-08-17,136.4600067138672,138.4199981689453,136.3000030517578,137.7899932861328,131.19496154785156,3667600
2022-08-18,137.7899932861328,139.1199951171875,137.75,139.07000732421875,132.41371154785156,3177700
2022-08-19,138.75,139.33999633789062,137.66000366210938,138.3699951171875,131.74722290039062,3155800
2022-08-22,137.64999389648438,137.85000610351562,135.47000122070312,135.5500030517578,129.0621795654297,3093600
2022-08-23,135.3699951171875,136.10000610351562,134.72000122070312,134.74000549316406,128.2909698486328,4141800
2022-08-24,134.88999938964844,135.11000061035156,133.11000061035156,133.22999572753906,126.85323333740234,2855400
2022-08-25,133.64999389648438,134.42999267578125,133.07000732421875,133.97999572753906,127.56732940673828,2706000
2022-08-26,134.10000610351562,134.17999267578125,130.33999633789062,130.3800048828125,124.13964080810547,4185300
2022-08-29,129.99000549316406,131.4199981689453,129.57000732421875,130.30999755859375,124.07299041748047,2783000
2022-08-30,130.55999755859375,130.77000427246094,129.2899932861328,129.5800018310547,123.37793731689453,2407900
2022-08-31,129.9199981689453,130.0,128.39999389648438,128.4499969482422,122.30200958251953,3490400
2022-09-01,128.39999389648438,129.82000732421875,127.73999786376953,129.66000366210938,123.45409393310547,3396200
2022-09-02,130.3000030517578,130.55999755859375,127.23999786376953,127.79000091552734,121.6736068725586,3040600
2022-09-06,127.80000305175781,128.05999755859375,126.30000305175781,126.72000122070312,120.65481567382812,3347100
2022-09-07,126.69000244140625,127.87000274658203,126.27999877929688,127.70999908447266,121.59742736816406,2401500
2022-09-08,127.19999694824219,128.5399932861328,126.58999633789062,128.47000122070312,122.32105255126953,2964600
2022-09-09,128.89999389648438,129.49000549316406,128.05999755859375,129.19000244140625,123.00659942626953,3291900
2022-09-12,130.3300018310547,130.99000549316406,129.88999938964844,130.66000366210938,124.40624237060547,3741100
2022-09-13,129.13999938964844,129.91000366210938,126.7699966430664,127.25,121.15945434570312,4565600
2022-09-14,127.5,129.0,126.8499984741211,127.69000244140625,121.5783920288086,3819100
2022-09-15,127.38999938964844,127.47000122070312,124.9000015258789,125.48999786376953,119.48368835449219,5141700
2022-09-16,124.36000061035156,127.52999877929688,123.83000183105469,127.2699966430664,121.1784896850586,9839700
2022-09-19,126.48999786376953,128.05999755859375,126.27999877929688,127.7300033569336,121.61648559570312,3981600
2022-09-20,126.9000015258789,126.98999786376953,125.5199966430664,126.30000305175781,120.25492095947266,2837500
2022-09-21,126.88999938964844,127.83999633789062,124.91999816894531,124.93000030517578,118.95049285888672,3389500
2022-09-22,124.76000213623047,126.51000213623047,124.41000366210938,125.30999755859375,119.31229400634766,4046600
2022-09-23,124.52999877929688,125.0,121.73999786376953,122.70999908447266,116.83674621582031,5195600
2022-09-26,122.30000305175781,124.26000213623047,121.75,122.01000213623047,116.17024993896484,3987800
2022-09-27,122.5999984741211,123.94999694824219,121.08000183105469,121.73999786376953,115.91316986083984,4117200
