Date,Open,High,Low,Close,Adj Close,Volume
2022-04-01,177.0500030517578,178.42999267578125,175.60000610351562,178.19000244140625,170.9544219970703,6525600
2022-04-04,178.19000244140625,178.19000244140625,175.52000427246094,176.47000122070312,169.3042755126953,6860600
2022-04-05,176.47000122070312,179.64999389648438,176.2899932861328,177.61000061035156,170.39797973632812,7446100
2022-04-06,179.38999938964844,182.60000610351562,178.6199951171875,182.22999572753906,174.83038330078125,10330900
2022-04-07,181.6699981689453,182.9499969482422,180.22999572753906,181.75999450683594,174.37948608398438,7385200
2022-04-08,181.3300018310547,183.19000244140625,180.42999267578125,182.1199951171875,174.724853515625,7144500
2022-04-11,183.0,184.1999969482422,179.60000610351562,179.83999633789062,172.5374298095703,5932000
2022-04-12,179.1999969482422,180.80999755859375,178.1999969482422,179.89999389648438,172.59500122070312,5957500
2022-04-13,179.89999389648438,180.83999633789062,179.24000549316406,180.66000366210938,173.3241424560547,5643100
2022-04-14,180.0,181.39999389648438,179.72999572753906,179.89999389648438,172.59500122070312,6188200
2022-04-18,179.72999572753906,180.38999938964844,176.74000549316406,177.66000366210938,170.4459686279297,6318700
2022-04-19,180.72000122070312,185.94000244140625,179.9499969482422,183.0800018310547,175.6458740234375,14380800
2022-04-20,182.24000549316406,184.32000732421875,181.89999389648438,183.88999938964844,176.4229736328125,8044900
2022-04-21,183.92999267578125,184.8699951171875,182.55999755859375,183.36000061035156,175.9145050048828,6969200
2022-04-22,182.47000122070312,183.14999389648438,181.3800048828125,181.5399932861328,174.16839599609375,8003600
2022-04-25,182.33999633789062,186.69000244140625,182.10000610351562,186.00999450683594,178.45689392089844,11176500
2022-04-26,185.10000610351562,186.57000732421875,184.17999267578125,184.67999267578125,177.18089294433594,10190000
2022-04-27,184.24000549316406,184.82000732421875,181.74000549316406,182.10000610351562,174.70567321777344,11090100
2022-04-28,182.25,184.5,181.9199981689453,183.4600067138672,176.0104217529297,9403900
2022-04-29,182.5,182.5500030517578,180.1999969482422,180.4600067138672,173.13226318359375,8463100
2022-05-02,180.47000122070312,181.41000366210938,177.02999877929688,178.63999938964844,171.3861541748047,7145400
2022-05-03,178.8000030517578,180.6300048828125,177.67999267578125,178.2899932861328,171.0503692626953,5898700
2022-05-04,178.14999389648438,180.5,177.14999389648438,180.1999969482422,172.8828125,5923000
2022-05-05,179.4199981689453,179.7100067138672,175.27000427246094,176.75999450683594,169.58250427246094,7089200
2022-05-06,175.13999938964844,176.8699951171875,174.69000244140625,176.3699951171875,169.20834350585938,6434000
2022-05-09,175.4499969482422,178.55999755859375,174.58999633789062,177.3300018310547,170.12933349609375,7855200
2022-05-10,178.22999572753906,179.17999267578125,176.5,177.08999633789062,169.89910888671875,8186700
2022-05-11,175.9600067138672,178.32000732421875,175.8800048828125,176.1300048828125,168.97808837890625,6138900
2022-05-12,176.47000122070312,177.9499969482422,174.7100067138672,177.8699951171875,170.64743041992188,6898600
2022-05-13,178.6999969482422,178.88999938964844,175.8000030517578,176.85000610351562,169.6688690185547,7732200
2022-05-16,176.85000610351562,179.1300048828125,176.1699981689453,178.0800018310547,170.84889221191406,5516700
2022-05-17,178.72000122070312,179.6999969482422,176.58999633789062,178.82000732421875,171.55886840820312,5751100
2022-05-18,178.83999633789062,179.3699951171875,175.1699981689453,175.5,168.37367248535156,8608800
2022-05-19,174.72000122070312,174.8000030517578,172.69000244140625,173.94000244140625,166.87701416015625,6874500
2022-05-20,174.85000610351562,177.16000366210938,174.0500030517578,176.97999572753906,169.79354858398438,7522100
2022-05-23,177.60000610351562,179.92999267578125,177.4600067138672,179.44000244140625,173.2599334716797,7040800
2022-05-24,179.25,181.74000549316406,179.10000610351562,181.39999389648438,175.15243530273438,6419800
2022-05-25,180.52999877929688,181.5500030517578,179.05999755859375,179.6199951171875,173.4337158203125,6558900
2022-05-26,181.0,181.0,178.60000610351562,179.4600067138672,173.27923583984375,6897600
2022-05-27,179.75999450683594,181.16000366210938,178.22999572753906,181.08999633789062,174.8531036376953,5853600
2022-05-31,178.0,180.1699981689453,175.00999450683594,179.52999877929688,173.34683227539062,16391400
2022-06-01,179.14999389648438,179.8300018310547,175.89999389648438,177.7100067138672,171.58950805664062,5175400
2022-06-02,177.74000549316406,177.80999755859375,174.58999633789062,177.14999389648438,171.04879760742188,8666500
2022-06-03,177.07000732421875,178.6699981689453,176.14999389648438,176.4199981689453,170.3439178466797,4234200
2022-06-06,177.2100067138672,178.5,176.0,176.39999389648438,170.32461547851562,5386500
2022-06-07,176.97999572753906,179.3000030517578,176.39999389648438,178.33999633789062,172.1978302001953,5447800
2022-06-08,178.10000610351562,179.4499969482422,176.8000030517578,177.27999877929688,171.17433166503906,4333100
2022-06-09,177.2100067138672,178.64999389648438,173.63999938964844,173.7100067138672,167.72726440429688,5509600
2022-06-10,172.1699981689453,173.97000122070312,170.6199951171875,172.5500030517578,166.60720825195312,6647300
2022-06-13,170.0800018310547,172.25,170.0800018310547,170.80999755859375,164.92713928222656,7997000
2022-06-14,171.05999755859375,171.11000061035156,167.25999450683594,168.19000244140625,162.39739990234375,7116800
2022-06-15,169.63999938964844,171.44000244140625,168.63999938964844,169.99000549316406,164.13539123535156,7796100
2022-06-16,168.39999389648438,170.2100067138672,167.41000366210938,170.0800018310547,164.2222900390625,7056700
2022-06-17,170.6300048828125,172.1999969482422,169.24000549316406,169.4600067138672,163.62364196777344,12486600
2022-06-21,170.75,173.86000061035156,169.55999755859375,173.00999450683594,167.05137634277344,8219700
2022-06-22,172.0,177.9199981689453,171.69000244140625,175.74000549316406,169.68736267089844,10593100
2022-06-23,177.0,179.82000732421875,176.52000427246094,179.66000366210938,173.47235107421875,10223500
2022-06-24,180.77999877929688,182.52999877929688,179.97999572753906,182.2899932861328,176.0117645263672,9374400
2022-06-27,181.63999938964844,183.35000610351562,181.5,182.1199951171875,175.84762573242188,5908600
2022-06-28,182.1699981689453,182.97000122070312,176.30999755859375,176.94000244140625,170.84603881835938,9245700
2022-06-29,177.22000122070312,178.3000030517578,176.42999267578125,176.99000549316406,170.89430236816406,7097900
2022-06-30,176.86000061035156,178.2899932861328,175.02999877929688,177.50999450683594,171.39637756347656,10777200
2022-07-01,177.4499969482422,179.72000122070312,176.69000244140625,179.52000427246094,173.337158203125,5498400
2022-07-05,178.8300018310547,179.1300048828125,174.61000061035156,178.13999938964844,172.0046844482422,5676400
2022-07-06,178.07000732421875,179.44000244140625,177.41000366210938,178.3000030517578,172.15919494628906,5335600
2022-07-07,177.86000061035156,179.1199951171875,177.50999450683594,178.5,172.352294921875,5725800
2022-07-08,178.3300018310547,179.99000549316406,177.77000427246094,178.27999877929688,172.13986206054688,3828300
2022-07-11,177.6999969482422,179.02000427246094,177.52000427246094,178.35000610351562,172.20745849609375,3645200
2022-07-12,177.97999572753906,178.4499969482422,175.1999969482422,175.85000610351562,169.79356384277344,4708800
2022-07-13,175.66000366210938,176.3300018310547,174.5,175.44000244140625,169.39768981933594,5291700
2022-07-14,172.52999877929688,176.00999450683594,172.3000030517578,175.67999267578125,169.62940979003906,5359600
2022-07-15,177.7100067138672,178.50999450683594,176.5500030517578,178.22999572753906,172.09158325195312,5691100
2022-07-18,177.74000549316406,178.19000244140625,173.91000366210938,174.22999572753906,168.22933959960938,7605700
2022-07-19,176.3300018310547,176.75,169.8800048828125,171.69000244140625,165.77685546875,13256400
2022-07-20,172.1999969482422,172.5500030517578,169.75999450683594,170.7100067138672,164.83058166503906,7455800
2022-07-21,170.0500030517578,171.38999938964844,169.77000427246094,171.30999755859375,165.40992736816406,5729200
2022-07-22,171.60000610351562,172.49000549316406,171.05999755859375,172.1199951171875,166.1920166015625,4257000
2022-07-25,172.1199951171875,172.97999572753906,171.72000122070312,172.4600067138672,166.5203399658203,4437300
2022-07-26,172.55999755859375,174.97999572753906,172.49000549316406,173.67999267578125,167.69827270507812,4525500
2022-07-27,172.6300048828125,174.10000610351562,171.1300048828125,173.1999969482422,167.23484802246094,4648500
2022-07-28,173.39999389648438,176.08999633789062,171.44000244140625,174.1999969482422,168.2003936767578,5513000
2022-07-29,173.7899932861328,174.85000610351562,172.91000366210938,174.52000427246094,168.5093536376953,6451400
2022-08-01,174.1699981689453,175.16000366210938,173.5399932861328,173.91000366210938,167.92039489746094,5461400
2022-08-02,175.00999450683594,175.49000549316406,172.6999969482422,172.9199981689453,166.9644775390625,5794200
2022-08-03,172.5500030517578,175.25999450683594,171.77000427246094,174.58999633789062,168.57696533203125,5010000
2022-08-04,174.80999755859375,175.08999633789062,171.60000610351562,171.7899932861328,165.87339782714844,5651600
2022-08-05,171.3000030517578,171.52999877929688,169.7899932861328,171.11000061035156,165.21681213378906,5235500
2022-08-08,171.3000030517578,171.47999572753906,169.44000244140625,170.1999969482422,164.33816528320312,4629800
2022-08-09,170.5399932861328,171.1199951171875,169.72999572753906,170.17999267578125,164.31883239746094,5532500
2022-08-10,171.02000427246094,171.24000549316406,169.52999877929688,170.6699981689453,164.79196166992188,5603400
2022-08-11,168.52000427246094,169.9499969482422,166.97999572753906,167.13999938964844,161.38356018066406,9328700
2022-08-12,167.5399932861328,167.94000244140625,165.14999389648438,165.3000030517578,159.60691833496094,14606900
2022-08-15,166.0,166.75,165.1300048828125,166.08999633789062,160.3697052001953,10072000
2022-08-16,165.86000061035156,168.25,165.60000610351562,167.57000732421875,161.79873657226562,7453600
2022-08-17,166.41000366210938,168.55999755859375,166.41000366210938,167.5800018310547,161.80838012695312,7406600
2022-08-18,167.67999267578125,168.3000030517578,165.92999267578125,166.77000427246094,161.0262908935547,8312100
2022-08-19,167.10000610351562,170.1199951171875,167.0,169.30999755859375,163.47882080078125,8128500
2022-08-22,168.89999389648438,168.9199981689453,167.1699981689453,167.58999633789062,162.90530395507812,5462600
2022-08-23,167.0,167.77000427246094,165.8000030517578,166.1300048828125,161.4861297607422,5566300
2022-08-24,166.55999755859375,166.58999633789062,165.07000732421875,165.5800018310547,160.9514923095703,5684300
2022-08-25,165.9499969482422,167.24000549316406,164.6999969482422,167.1300048828125,162.4581756591797,5678700
2022-08-26,167.4600067138672,167.5,164.1999969482422,164.27000427246094,159.67811584472656,5667100
2022-08-29,163.47000122070312,163.83999633789062,162.02000427246094,163.0,158.44363403320312,5259200
2022-08-30,163.3000030517578,163.5399932861328,162.02999877929688,162.42999267578125,157.88954162597656,6973300
